person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
37,22944,OWN,4.3,VENTURE,F,4994,7.93,0.218,N,13,1
60,23807,RENT,0.9,PERSONAL,E,17710,12.26,0.744,N,4,1
25,54321,RENT,4.2,PERSONAL,A,33533,11.98,0.617,N,16,1
58,19379,RENT,7.2,DEBTCONSOLIDATION,B,19672,9.92,1.015,Y,3,0
43,52455,OTHER,6.3,EDUCATION,B,22384,14.0,0.427,Y,29,0
38,76569,RENT,4.5,PERSONAL,A,23170,8.57,0.303,N,3,0
45,133150,MORTGAGE,16.7,EDUCATION,C,31393,9.73,0.236,N,15,0
22,86227,RENT,1.8,MEDICAL,B,9520,14.48,0.11,N,29,1
53,33854,OWN,2.1,MEDICAL,A,22188,10.22,0.655,N,24,1
25,12421,MORTGAGE,15.0,DEBTCONSOLIDATION,B,6386,10.04,0.514,N,8,0
56,59554,RENT,3.2,HOMEIMPROVEMENT,B,6855,8.27,0.115,Y,21,0
20,96359,MORTGAGE,6.0,VENTURE,A,20908,10.69,0.217,N,3,0
33,33987,OTHER,5.9,MEDICAL,B,16818,7.59,0.495,N,21,1
38,88899,OWN,6.7,VENTURE,B,14989,9.87,0.169,N,27,1
23,16683,RENT,9.7,EDUCATION,A,16030,13.68,0.961,N,29,0
51,56981,OWN,15.5,PERSONAL,B,1100,9.15,0.019,N,24,0
58,59975,RENT,11.6,HOMEIMPROVEMENT,A,25123,17.54,0.419,N,13,0
55,35080,RENT,8.2,DEBTCONSOLIDATION,B,2128,6.38,0.061,Y,23,0
61,35903,MORTGAGE,7.0,VENTURE,C,26951,12.07,0.751,N,9,0
21,54155,OWN,10.0,EDUCATION,B,15211,12.83,0.281,N,11,0
40,44306,RENT,8.9,EDUCATION,D,28912,15.57,0.653,N,26,1
36,28434,RENT,1.3,DEBTCONSOLIDATION,B,10015,12.1,0.352,N,14,1
31,33901,MORTGAGE,6.2,MEDICAL,B,22672,11.8,0.669,N,14,0
32,55777,MORTGAGE,3.4,DEBTCONSOLIDATION,C,22818,8.5,0.409,N,3,0
49,45212,RENT,12.7,HOMEIMPROVEMENT,C,31087,6.45,0.688,N,2,0
35,47973,RENT,6.0,PERSONAL,C,10426,7.88,0.217,N,28,0
20,47128,RENT,7.5,PERSONAL,A,23041,,0.489,N,20,0
40,47535,RENT,7.3,EDUCATION,D,25773,,0.542,Y,8,1
64,50127,RENT,4.3,MEDICAL,A,2427,10.45,0.048,Y,19,0
52,41634,MORTGAGE,10.3,PERSONAL,C,26453,15.02,0.635,Y,7,0
45,25438,RENT,3.0,PERSONAL,A,1405,10.59,0.055,N,28,0
33,72059,OWN,4.3,DEBTCONSOLIDATION,A,26929,6.52,0.374,N,18,0
35,35095,MORTGAGE,5.1,EDUCATION,C,669,12.07,0.019,N,11,0
46,62675,MORTGAGE,,DEBTCONSOLIDATION,A,20373,15.68,0.325,N,11,0
60,84218,RENT,6.0,DEBTCONSOLIDATION,B,17865,10.18,0.212,N,13,0
54,24069,MORTGAGE,8.9,DEBTCONSOLIDATION,B,570,9.87,0.024,N,8,0
36,85016,RENT,3.0,PERSONAL,B,25661,12.44,0.302,N,26,0
52,83388,MORTGAGE,,DEBTCONSOLIDATION,E,19289,12.76,0.231,N,28,0
34,43842,OWN,7.1,PERSONAL,D,23239,13.26,0.53,Y,23,1
40,63547,MORTGAGE,108.0,EDUCATION,B,10387,14.66,0.163,N,29,0
59,67552,MORTGAGE,6.5,VENTURE,D,28349,10.22,0.42,N,17,0
21,36791,RENT,,DEBTCONSOLIDATION,D,31583,14.09,0.858,N,9,1
25,119434,MORTGAGE,1.2,MEDICAL,B,33939,8.18,0.284,N,12,0
50,39344,MORTGAGE,8.4,HOMEIMPROVEMENT,C,31816,8.32,0.809,N,8,0
44,61720,RENT,3.2,EDUCATION,A,18623,17.31,0.302,N,6,0
22,34149,RENT,7.1,MEDICAL,D,10355,9.86,0.303,N,3,0
59,41188,MORTGAGE,6.9,HOMEIMPROVEMENT,B,13993,17.73,0.34,N,18,0
60,47287,MORTGAGE,,DEBTCONSOLIDATION,B,34160,11.15,0.722,N,28,1
38,24229,MORTGAGE,5.3,VENTURE,D,14595,12.63,0.602,N,3,1
51,95166,RENT,2.3,HOMEIMPROVEMENT,B,34537,15.74,0.363,N,17,0
30,45341,RENT,6.4,EDUCATION,A,33098,5.0,0.73,N,19,0
53,103554,MORTGAGE,1.5,DEBTCONSOLIDATION,E,24004,13.38,0.232,N,27,0
36,56162,OWN,3.2,DEBTCONSOLIDATION,G,1141,,0.02,Y,29,0
27,23778,RENT,5.2,EDUCATION,A,13483,15.09,0.567,N,3,0
21,46770,RENT,,PERSONAL,D,30844,10.23,0.659,Y,9,1
31,54025,RENT,5.4,VENTURE,B,17160,7.51,0.318,N,5,1
23,31636,RENT,3.0,EDUCATION,F,22132,12.2,0.7,N,24,1
53,26728,MORTGAGE,3.3,VENTURE,B,9468,6.87,0.354,N,21,0
27,44002,MORTGAGE,5.4,PERSONAL,A,10659,8.28,0.242,N,9,0
51,141647,OWN,,PERSONAL,F,27842,8.68,0.197,N,24,1
40,41246,MORTGAGE,6.2,DEBTCONSOLIDATION,D,21840,10.57,0.53,N,12,0
28,36997,RENT,4.7,HOMEIMPROVEMENT,B,25643,10.29,0.693,N,15,1
57,65135,MORTGAGE,3.8,MEDICAL,D,9339,8.71,0.143,N,26,0
34,91539,RENT,2.6,VENTURE,C,20728,12.38,0.226,N,3,1
58,75140,MORTGAGE,2.5,VENTURE,B,32315,11.93,0.43,N,12,0
33,84005,MORTGAGE,,HOMEIMPROVEMENT,B,17227,8.64,0.205,N,28,0
27,45939,RENT,5.9,EDUCATION,D,13165,6.3,0.287,N,27,0
28,22997,RENT,,DEBTCONSOLIDATION,B,27520,12.35,1.197,N,19,1
26,33308,MORTGAGE,12.9,VENTURE,C,25670,10.01,0.771,N,19,1
25,37718,MORTGAGE,0.2,HOMEIMPROVEMENT,D,25857,13.53,0.686,N,18,1
34,38823,RENT,3.1,MEDICAL,B,20110,14.45,0.518,N,15,1
62,62226,RENT,3.7,EDUCATION,F,19385,8.82,0.312,N,11,0
39,171761,OWN,9.1,VENTURE,D,19489,,0.113,N,16,0
45,38667,RENT,4.5,PERSONAL,A,15024,10.57,0.389,N,2,0
23,29994,OTHER,1.3,PERSONAL,B,25951,11.37,0.865,N,23,1
32,32870,MORTGAGE,4.8,DEBTCONSOLIDATION,D,11433,8.49,0.348,N,19,0
25,29227,OTHER,1.9,PERSONAL,B,1153,11.19,0.039,N,6,0
32,67518,RENT,4.3,DEBTCONSOLIDATION,D,11816,13.03,0.175,N,14,1
26,15216,MORTGAGE,6.0,PERSONAL,C,19471,7.76,1.28,N,10,1
32,81866,MORTGAGE,12.5,EDUCATION,B,11081,13.29,0.135,Y,16,1
23,120224,MORTGAGE,7.6,MEDICAL,A,27179,12.71,0.226,N,17,0
23,39901,RENT,3.7,DEBTCONSOLIDATION,D,10084,7.29,0.253,Y,17,1
28,29732,RENT,4.5,MEDICAL,B,29276,10.87,0.985,N,6,1
42,36969,OWN,11.7,PERSONAL,E,2974,15.43,0.08,N,9,1
23,75334,OWN,7.6,EDUCATION,B,13151,11.11,0.175,N,22,0
43,16236,MORTGAGE,5.1,MEDICAL,A,22650,9.7,1.395,N,6,0
29,59926,MORTGAGE,9.1,MEDICAL,A,23924,14.53,0.399,N,27,1
53,18977,RENT,5.0,PERSONAL,B,11769,8.23,0.62,N,9,0
58,78632,MORTGAGE,8.1,PERSONAL,C,1434,9.33,0.018,N,9,0
20,47964,RENT,3.5,VENTURE,C,17446,8.72,0.364,N,13,0
39,21691,OWN,4.7,HOMEIMPROVEMENT,A,5944,13.57,0.274,N,24,1
49,55008,RENT,5.5,HOMEIMPROVEMENT,F,20634,9.98,0.375,Y,23,1
57,33417,MORTGAGE,7.1,MEDICAL,A,24071,17.22,0.72,Y,12,0
29,69042,RENT,,PERSONAL,A,9216,,0.133,N,12,0
33,27290,MORTGAGE,,PERSONAL,C,585,8.52,0.021,N,2,0
43,12883,MORTGAGE,4.0,HOMEIMPROVEMENT,A,29102,5.0,2.259,N,23,1
56,68666,RENT,6.3,MEDICAL,C,34942,17.86,0.509,Y,21,0
57,176708,MORTGAGE,17.0,EDUCATION,B,31079,11.27,0.176,N,27,1
22,26147,RENT,6.8,DEBTCONSOLIDATION,F,5189,12.08,0.198,Y,21,0
34,26718,MORTGAGE,8.3,PERSONAL,E,32463,14.85,1.215,N,25,1
23,28788,OWN,3.6,VENTURE,C,10401,9.13,0.361,N,27,1
36,54262,RENT,7.7,VENTURE,B,11197,9.83,0.206,N,24,0
39,109436,RENT,11.1,MEDICAL,E,777,13.16,0.007,N,25,1
28,37083,OWN,,EDUCATION,B,20955,11.25,0.565,Y,29,1
26,60686,MORTGAGE,5.7,HOMEIMPROVEMENT,C,13936,,0.23,N,4,0
40,23150,RENT,1.5,VENTURE,F,15110,9.95,0.653,N,28,1
41,30735,RENT,7.8,PERSONAL,B,13390,13.1,0.436,N,4,0
34,36710,RENT,,MEDICAL,D,16367,14.68,0.446,N,28,1
64,139910,MORTGAGE,,PERSONAL,B,2699,12.37,0.019,N,9,0
60,102217,MORTGAGE,4.0,MEDICAL,B,31418,15.64,0.307,N,12,1
21,43017,MORTGAGE,,MEDICAL,A,18110,5.02,0.421,N,8,0
20,81385,RENT,8.3,MEDICAL,F,28122,8.5,0.346,Y,4,1
46,77922,OWN,4.3,HOMEIMPROVEMENT,D,16202,5.0,0.208,N,2,0
38,40540,RENT,5.3,EDUCATION,A,1994,9.21,0.049,N,12,0
54,84353,MORTGAGE,7.4,EDUCATION,A,18129,8.2,0.215,N,8,0
39,143879,MORTGAGE,3.9,HOMEIMPROVEMENT,A,7265,10.9,0.05,N,3,0
23,46386,RENT,,PERSONAL,B,28865,8.18,0.622,Y,16,0
51,64086,RENT,5.2,DEBTCONSOLIDATION,B,12586,12.0,0.196,Y,13,0
45,28634,MORTGAGE,1.1,DEBTCONSOLIDATION,A,21420,8.25,0.748,Y,18,1
47,62784,RENT,3.0,PERSONAL,A,13068,12.97,0.208,N,22,0
59,48253,MORTGAGE,6.6,EDUCATION,B,27907,11.61,0.578,Y,12,0
20,38527,OWN,,PERSONAL,D,20282,10.06,0.526,Y,14,1
48,185054,OWN,,VENTURE,B,4700,11.85,0.025,N,24,0
27,48377,RENT,10.4,HOMEIMPROVEMENT,A,27399,7.63,0.566,N,17,1
29,48146,OWN,6.8,MEDICAL,A,7340,11.76,0.152,N,3,0
57,48273,MORTGAGE,12.9,EDUCATION,D,16072,9.56,0.333,N,23,0
59,29484,RENT,5.8,PERSONAL,G,5791,9.23,0.196,N,19,0
22,65254,MORTGAGE,4.0,HOMEIMPROVEMENT,C,29168,9.65,0.447,N,22,1
40,40380,RENT,3.2,VENTURE,E,20565,9.71,0.509,N,21,1
27,42482,RENT,2.3,VENTURE,E,34529,10.86,0.813,N,12,1
53,45759,MORTGAGE,3.5,VENTURE,A,23670,13.48,0.517,Y,4,0
50,117143,MORTGAGE,4.3,EDUCATION,D,30690,5.66,0.262,N,4,0
38,63058,MORTGAGE,10.3,MEDICAL,D,19523,15.6,0.31,N,28,0
58,71037,RENT,3.0,EDUCATION,D,28681,7.95,0.404,N,14,1
44,31742,RENT,3.2,VENTURE,B,27204,9.26,0.857,Y,21,1
30,85397,RENT,9.0,VENTURE,A,17859,,0.209,N,21,0
43,34214,MORTGAGE,3.9,HOMEIMPROVEMENT,A,28650,8.24,0.837,N,15,1
31,66377,RENT,3.6,HOMEIMPROVEMENT,B,11339,10.73,0.171,N,27,0
24,24069,OWN,5.7,DEBTCONSOLIDATION,B,7703,11.31,0.32,N,26,1
33,22637,RENT,9.2,DEBTCONSOLIDATION,C,28433,10.96,1.256,N,7,1
33,46441,MORTGAGE,11.4,EDUCATION,B,13063,8.87,0.281,N,10,1
52,65388,MORTGAGE,13.6,VENTURE,C,11122,9.02,0.17,N,25,0
23,36754,OWN,1.5,PERSONAL,D,512,11.59,0.014,Y,18,0
21,56192,RENT,8.0,HOMEIMPROVEMENT,B,20009,8.97,0.356,N,7,0
134,69709,RENT,4.4,PERSONAL,D,32581,10.84,0.467,N,5,0
43,49247,MORTGAGE,4.3,HOMEIMPROVEMENT,D,3763,8.54,0.076,N,26,0
53,21480,MORTGAGE,8.0,VENTURE,B,28650,11.97,1.334,N,5,1
26,60617,RENT,12.4,PERSONAL,B,30484,16.0,0.503,N,19,0
49,46767,RENT,0.9,VENTURE,D,12381,14.11,0.265,N,19,1
46,42883,MORTGAGE,4.6,HOMEIMPROVEMENT,A,11855,6.35,0.276,N,15,0
22,57863,RENT,,EDUCATION,E,21524,11.0,0.372,N,17,1
53,20432,RENT,6.9,PERSONAL,D,14279,18.01,0.699,N,26,0
61,49324,RENT,12.1,VENTURE,D,18422,7.37,0.373,N,24,0
32,162541,RENT,2.2,PERSONAL,A,31401,12.83,0.193,N,18,0
50,104795,OWN,6.3,PERSONAL,E,4366,12.4,0.042,N,29,0
24,27420,MORTGAGE,9.9,PERSONAL,B,32582,5.0,1.188,N,28,1
46,21664,RENT,2.0,HOMEIMPROVEMENT,B,21431,7.74,0.989,Y,19,1
51,71802,RENT,8.4,DEBTCONSOLIDATION,A,13756,9.65,0.192,N,8,0
46,111422,MORTGAGE,3.4,PERSONAL,B,17674,6.55,0.159,N,9,0
30,41284,RENT,1.8,EDUCATION,A,32201,16.67,0.78,N,19,0
38,56230,MORTGAGE,1.6,DEBTCONSOLIDATION,A,17943,10.2,0.319,N,13,0
58,49382,RENT,6.7,MEDICAL,C,5053,15.21,0.102,N,5,0
53,47482,RENT,,PERSONAL,B,20307,9.25,0.428,N,28,0
33,28201,RENT,,PERSONAL,B,6983,12.64,0.248,Y,27,0
26,38073,MORTGAGE,8.0,EDUCATION,B,19629,10.68,0.516,N,7,0
52,49046,RENT,8.4,DEBTCONSOLIDATION,B,18945,5.0,0.386,N,12,0
38,54310,RENT,0.2,VENTURE,A,34381,6.87,0.633,N,6,1
54,53754,MORTGAGE,6.4,VENTURE,B,27472,11.97,0.511,Y,14,0
57,59302,RENT,9.2,MEDICAL,B,19492,7.14,0.329,N,21,0
62,69957,RENT,3.0,VENTURE,C,34089,11.79,0.487,N,3,0
36,52570,MORTGAGE,,MEDICAL,F,6427,6.7,0.122,N,6,0
40,35406,RENT,3.4,PERSONAL,C,9593,12.37,0.271,N,24,0
39,50832,RENT,2.1,EDUCATION,A,15335,11.36,0.302,N,23,0
43,135174,RENT,7.9,MEDICAL,B,9352,13.18,0.069,N,18,1
35,119485,RENT,,EDUCATION,E,12357,6.76,0.103,N,20,0
29,65839,RENT,1.3,MEDICAL,C,10753,6.07,0.163,Y,20,0
30,30318,RENT,12.1,PERSONAL,A,15935,8.81,0.526,N,2,0
46,37946,OTHER,3.4,PERSONAL,B,22655,10.45,0.597,Y,19,1
22,43900,MORTGAGE,9.7,HOMEIMPROVEMENT,A,15002,11.99,0.342,N,6,0
34,36302,OWN,,MEDICAL,B,21119,6.3,0.582,N,5,1
55,51008,RENT,4.1,EDUCATION,B,6825,10.31,0.134,N,16,0
40,110602,RENT,2.1,VENTURE,C,32361,9.99,0.293,N,20,0
58,62399,RENT,11.6,MEDICAL,C,11607,6.84,0.186,N,28,0
30,92952,RENT,4.0,MEDICAL,A,32015,5.0,0.344,Y,6,0
30,55247,OTHER,3.6,EDUCATION,E,19827,12.42,0.359,N,6,1
44,63761,RENT,4.4,DEBTCONSOLIDATION,A,23802,7.96,0.373,N,21,0
59,59504,MORTGAGE,5.8,MEDICAL,C,30179,,0.507,N,19,0
47,51174,RENT,5.5,PERSONAL,C,5512,14.48,0.108,N,17,0
59,29079,RENT,3.4,DEBTCONSOLIDATION,B,5269,5.0,0.181,N,26,0
20,53560,RENT,10.3,PERSONAL,D,14236,13.74,0.266,Y,16,0
38,30015,RENT,1.2,EDUCATION,B,21510,11.27,0.717,N,17,0
31,41100,MORTGAGE,2.6,EDUCATION,C,15357,12.53,0.374,N,15,1
46,33874,RENT,2.4,EDUCATION,G,32026,7.67,0.945,N,24,0
29,58423,RENT,,DEBTCONSOLIDATION,B,6141,16.16,0.105,Y,7,0
62,48258,RENT,2.7,DEBTCONSOLIDATION,B,4905,10.91,0.102,N,20,0
64,18570,RENT,12.8,MEDICAL,A,30849,8.43,1.661,N,18,1
43,128240,MORTGAGE,2.0,PERSONAL,C,18118,11.92,0.141,N,23,0
61,60655,OTHER,20.6,EDUCATION,A,11960,14.66,0.197,N,14,0
33,60518,RENT,1.4,EDUCATION,A,1768,13.45,0.029,Y,11,0
63,47935,RENT,8.8,MEDICAL,A,12106,14.41,0.253,N,9,0
63,119667,MORTGAGE,10.9,EDUCATION,B,28990,5.5,0.242,N,28,0
22,40841,RENT,7.3,PERSONAL,A,34453,7.89,0.844,N,24,0
26,19059,RENT,4.1,MEDICAL,B,2163,9.08,0.113,N,25,0
24,64821,MORTGAGE,1.0,EDUCATION,D,29874,10.59,0.461,N,9,0
40,55247,MORTGAGE,,DEBTCONSOLIDATION,E,15888,10.5,0.288,N,24,0
35,27528,RENT,6.0,MEDICAL,A,34237,11.89,1.244,Y,22,1
38,33826,RENT,9.5,EDUCATION,C,23751,9.0,0.702,N,2,0
27,50961,RENT,8.7,MEDICAL,F,12327,9.42,0.242,N,18,0
54,95136,OWN,,EDUCATION,B,10614,7.23,0.112,N,24,0
42,107247,RENT,2.9,DEBTCONSOLIDATION,A,29954,14.26,0.279,N,20,0
35,48491,RENT,3.1,VENTURE,B,31212,6.73,0.644,N,11,1
58,92803,RENT,1.8,MEDICAL,B,13739,10.07,0.148,Y,20,0
29,40226,MORTGAGE,,MEDICAL,D,29054,13.81,0.722,N,13,0
40,41603,MORTGAGE,2.6,EDUCATION,C,28985,9.99,0.697,N,6,1
33,49543,RENT,3.2,VENTURE,D,27764,14.05,0.56,N,4,1
26,44209,MORTGAGE,8.0,EDUCATION,B,4927,13.99,0.111,N,24,0
24,65246,RENT,6.8,EDUCATION,A,9783,9.03,0.15,N,10,0
54,53498,MORTGAGE,0.7,VENTURE,A,17357,,0.324,N,8,1
57,130319,RENT,7.1,EDUCATION,E,34048,5.75,0.261,N,19,1
57,50177,OWN,8.8,MEDICAL,D,16682,11.07,0.332,N,7,0
52,77739,RENT,5.6,EDUCATION,A,24402,10.17,0.314,N,26,0
50,31845,RENT,0.7,MEDICAL,B,27175,5.0,0.853,N,17,1
56,37930,RENT,5.5,VENTURE,E,24299,14.43,0.641,N,11,1
41,70169,MORTGAGE,0.3,MEDICAL,D,9592,14.66,0.137,N,8,0
28,84071,RENT,4.7,MEDICAL,B,29084,7.61,0.346,N,5,0
20,21970,MORTGAGE,2.4,PERSONAL,B,9917,13.4,0.451,N,10,0
53,44038,RENT,4.5,EDUCATION,F,17191,17.65,0.39,N,3,1
25,39263,RENT,10.9,EDUCATION,C,34527,13.83,0.879,N,17,1
40,30040,RENT,7.8,MEDICAL,B,17595,12.63,0.586,N,13,1
35,19299,MORTGAGE,2.1,EDUCATION,A,7408,8.89,0.384,N,26,1
36,54866,MORTGAGE,,VENTURE,A,20745,17.92,0.378,N,22,0
39,54888,RENT,12.0,PERSONAL,B,19626,15.49,0.358,N,21,0
51,98911,RENT,,VENTURE,B,2226,11.03,0.023,N,26,0
23,47952,MORTGAGE,4.6,MEDICAL,C,8841,8.02,0.184,N,22,0
47,44446,MORTGAGE,,MEDICAL,A,19995,11.41,0.45,N,16,1
58,14868,MORTGAGE,10.0,HOMEIMPROVEMENT,C,23216,7.32,1.561,N,6,1
43,25477,OWN,0.2,PERSONAL,B,1562,,0.061,N,13,0
47,59738,MORTGAGE,11.5,PERSONAL,F,12526,9.95,0.21,N,9,1
43,90991,RENT,4.3,MEDICAL,B,17182,13.97,0.189,N,20,1
39,27887,RENT,1.6,HOMEIMPROVEMENT,F,27570,8.44,0.989,N,29,1
60,43138,MORTGAGE,1.6,MEDICAL,E,20640,24.0,0.478,N,16,0
50,21990,RENT,8.5,DEBTCONSOLIDATION,A,32924,,1.497,N,13,1
46,88456,MORTGAGE,5.4,VENTURE,G,4017,9.32,0.045,Y,19,1
31,61442,MORTGAGE,2.9,HOMEIMPROVEMENT,D,9715,10.3,0.158,N,25,0
29,44182,MORTGAGE,1.4,PERSONAL,A,9949,7.18,0.225,N,20,0
64,46862,MORTGAGE,,VENTURE,E,24888,7.56,0.531,Y,27,1
62,65671,RENT,18.4,EDUCATION,B,26770,10.56,0.408,N,11,0
48,13772,OWN,4.2,VENTURE,D,11127,13.11,0.808,N,4,1
48,51926,RENT,10.8,PERSONAL,A,17489,9.66,0.337,N,22,0
25,58117,RENT,5.5,VENTURE,D,8984,9.0,0.155,N,2,0
45,27086,RENT,9.9,HOMEIMPROVEMENT,A,12477,15.93,0.461,N,14,1
50,108414,RENT,6.1,VENTURE,E,22716,14.06,0.21,N,4,0
40,76696,MORTGAGE,10.5,HOMEIMPROVEMENT,F,29156,10.91,0.38,N,6,0
21,15201,RENT,5.0,VENTURE,A,21849,10.31,1.437,N,17,1
20,125006,OWN,3.3,EDUCATION,D,16891,11.93,0.135,Y,8,0
21,46263,RENT,4.0,EDUCATION,B,23531,5.59,0.509,N,19,1
26,47159,RENT,5.8,PERSONAL,E,25279,14.36,0.536,N,4,1
61,44622,MORTGAGE,3.7,VENTURE,E,4284,15.05,0.096,N,2,0
48,25319,RENT,10.9,DEBTCONSOLIDATION,B,8676,7.75,0.343,N,28,0
27,54221,RENT,6.3,MEDICAL,C,3032,7.6,0.056,N,29,1
38,26728,RENT,,EDUCATION,A,11325,13.75,0.424,N,17,0
64,55930,RENT,8.4,HOMEIMPROVEMENT,A,16844,12.34,0.301,N,16,0
28,64404,MORTGAGE,4.7,MEDICAL,B,27456,11.32,0.426,N,3,0
42,79261,RENT,,EDUCATION,B,14416,9.99,0.182,N,21,0
44,50841,RENT,1.3,MEDICAL,B,11825,6.61,0.233,N,29,0
43,99555,RENT,6.6,VENTURE,C,11043,9.73,0.111,N,15,0
21,62913,RENT,1.0,VENTURE,E,698,9.69,0.011,N,20,0
36,44563,MORTGAGE,5.0,EDUCATION,B,27992,5.0,0.628,N,9,0
34,49131,RENT,2.4,PERSONAL,C,9683,10.9,0.197,N,18,1
40,32146,MORTGAGE,2.9,EDUCATION,A,24177,7.24,0.752,N,24,0
47,41834,RENT,5.9,PERSONAL,C,29801,13.98,0.712,N,27,1
28,18996,MORTGAGE,8.9,DEBTCONSOLIDATION,C,33695,9.89,1.774,Y,25,1
60,78335,OWN,3.5,EDUCATION,D,19206,14.27,0.245,N,23,1
49,12277,MORTGAGE,,PERSONAL,A,26832,9.93,2.186,Y,18,1
58,110100,RENT,4.2,DEBTCONSOLIDATION,B,29200,17.52,0.265,N,7,0
21,33513,RENT,8.6,PERSONAL,D,6252,7.65,0.187,N,27,0
47,70488,RENT,,HOMEIMPROVEMENT,C,33620,6.92,0.477,N,22,0
64,21469,RENT,2.3,EDUCATION,A,2992,6.86,0.139,Y,23,0
55,60190,MORTGAGE,5.6,DEBTCONSOLIDATION,C,14699,13.79,0.244,N,11,0
41,24573,RENT,10.7,EDUCATION,A,24234,12.73,0.986,Y,27,1
39,47897,RENT,5.1,PERSONAL,E,25715,14.7,0.537,Y,26,1
42,85001,MORTGAGE,9.6,MEDICAL,A,34483,11.14,0.406,N,14,0
30,32470,MORTGAGE,6.9,PERSONAL,A,32815,12.72,1.011,N,11,0
32,67266,RENT,2.5,DEBTCONSOLIDATION,C,28509,10.53,0.424,N,24,0
56,53558,MORTGAGE,10.1,PERSONAL,A,31140,9.64,0.581,N,18,1
38,40113,MORTGAGE,3.1,EDUCATION,A,5535,13.88,0.138,N,24,0
32,40234,RENT,1.1,EDUCATION,F,15917,8.26,0.396,N,24,1
41,38594,RENT,2.8,PERSONAL,C,23031,11.44,0.597,N,29,0
49,18515,RENT,10.5,MEDICAL,B,19570,7.15,1.057,N,12,1
59,16950,RENT,1.4,DEBTCONSOLIDATION,D,1735,9.5,0.102,Y,18,1
61,50019,OWN,2.7,MEDICAL,A,20300,9.62,0.406,N,13,1
28,75686,RENT,4.4,DEBTCONSOLIDATION,D,25563,10.27,0.338,N,29,0
44,89399,MORTGAGE,6.9,DEBTCONSOLIDATION,F,1985,13.01,0.022,Y,4,0
33,62711,MORTGAGE,27.9,EDUCATION,F,13853,7.94,0.221,N,18,1
57,91153,MORTGAGE,7.0,VENTURE,A,15285,,0.168,N,12,0
42,49459,MORTGAGE,1.9,HOMEIMPROVEMENT,A,23510,5.33,0.475,N,9,0
37,80962,RENT,0.4,MEDICAL,B,1835,8.61,0.023,N,5,0
44,41087,MORTGAGE,2.2,PERSONAL,B,19184,12.45,0.467,N,26,1
35,32458,MORTGAGE,3.9,EDUCATION,C,7049,6.97,0.217,N,15,0
54,40407,RENT,16.1,DEBTCONSOLIDATION,C,22276,15.61,0.551,N,25,0
30,204584,OWN,9.9,HOMEIMPROVEMENT,B,32142,10.09,0.157,Y,5,0
39,47799,MORTGAGE,3.2,MEDICAL,A,32380,,0.677,N,2,1
64,23143,OWN,17.0,DEBTCONSOLIDATION,D,15608,5.0,0.674,Y,4,0
23,81896,MORTGAGE,,EDUCATION,B,19011,9.62,0.232,N,16,0
23,59712,OWN,3.9,DEBTCONSOLIDATION,C,8580,10.05,0.144,Y,13,0
62,57210,OWN,8.5,MEDICAL,C,10050,13.12,0.176,N,9,0
31,37522,MORTGAGE,1.7,VENTURE,A,34529,12.76,0.92,Y,21,1
35,54775,MORTGAGE,,MEDICAL,D,27644,8.08,0.505,N,12,1
51,42307,OWN,4.3,MEDICAL,D,8511,9.52,0.201,N,19,0
32,59137,RENT,2.2,VENTURE,B,10654,15.95,0.18,Y,29,1
36,34210,MORTGAGE,8.5,PERSONAL,G,15982,9.17,0.467,N,29,0
51,45290,OWN,5.1,EDUCATION,C,10194,7.42,0.225,N,14,0
43,23763,MORTGAGE,10.1,EDUCATION,D,12183,13.4,0.513,Y,24,0
56,51925,RENT,25.2,VENTURE,F,27502,11.04,0.53,N,17,1
51,49761,MORTGAGE,1.4,EDUCATION,A,34047,13.42,0.684,N,12,0
27,69135,RENT,4.4,PERSONAL,E,16890,8.3,0.244,N,6,0
52,26854,OWN,18.1,HOMEIMPROVEMENT,A,30825,7.27,1.148,N,15,0
32,47564,RENT,13.3,DEBTCONSOLIDATION,D,10648,10.06,0.224,Y,17,1
20,32841,RENT,,MEDICAL,C,7611,9.74,0.232,N,13,0
35,32359,RENT,0.9,VENTURE,C,27869,13.43,0.861,Y,29,0
59,28357,RENT,8.8,VENTURE,B,29432,13.23,1.038,N,25,1
62,50993,OWN,2.0,MEDICAL,D,8870,10.58,0.174,N,19,0
44,98523,MORTGAGE,7.9,MEDICAL,A,17562,12.68,0.178,N,27,0
39,60893,RENT,,VENTURE,B,19574,9.52,0.321,N,16,0
36,157237,RENT,1.5,DEBTCONSOLIDATION,A,19074,5.0,0.121,N,3,0
44,43367,OWN,6.9,MEDICAL,B,19251,12.13,0.444,N,15,1
21,97927,MORTGAGE,6.3,MEDICAL,B,6586,6.78,0.067,N,6,0
64,84913,MORTGAGE,7.6,HOMEIMPROVEMENT,D,10568,13.06,0.124,N,6,1
20,48041,OWN,6.2,MEDICAL,B,8458,,0.176,N,10,0
42,12952,RENT,9.3,EDUCATION,C,1285,8.89,0.099,Y,29,1
35,22409,RENT,10.8,VENTURE,D,17024,15.24,0.76,N,19,1
64,51143,RENT,5.8,EDUCATION,A,32402,10.52,0.634,N,23,0
30,54290,MORTGAGE,6.7,DEBTCONSOLIDATION,C,16097,14.41,0.297,Y,5,0
